run,subrun,event,col_wire,col_time,ind_wire,ind_time
8675,354,36336,16,1412,32,1396
8675,366,37209,19,1307,29,1271
8675,367,37306,33,1404,15,1378
8675,391,39063,46,1016,26,1042
8675,392,39153,41,921,27,955
8675,392,39154,31,1570,18,1552
8675,393,39222,30,1052,22,1033
8675,395,39388,33,1552,15,1517
8675,397,39505,24,1086,27,1074
8675,411,40405,30,1534,18,1510
8675,414,40652,32,1026,16,998
8675,417,40869,18,926,29,896
8675,428,41622,23,1259,25,1244
8675,436,42253,37,925,24,941
8675,437,42342,19,1070,63,987
8677,5,312,26,1137,21,1101
8677,19,1237,44,908,21,951
8677,21,1355,33,1005,15,975
8677,30,1878,21,1089,26,1063
8677,31,1950,33,900,14,873
8677,31,1959,27,1008,21,980
8677,45,2765,26,1151,22,1129
8677,53,3263,21,1339,26,1307
8677,54,3335,31,1202,16,1172
8677,91,5915,18,1102,31,1077
8677,91,5923,29,1208,19,1180
8677,92,5982,26,1348,23,1322
8677,109,7071,18,970,30,954
8677,109,7085,33,1166,15,1148
8677,121,7894,23,1287,25,1267
8677,121,7902,29,1002,20,980
8677,134,8763,33,1151,16,1127
8677,137,8966,25,1275,23,1247
8677,147,9647,44,1105,16,1111
8677,157,10319,26,1584,23,1560
8677,164,10845,33,1206,15,1182
8677,171,11318,132,583,19,874
8677,178,11829,32,1372,15,1342
8677,180,11949,33,1545,15,1524
8677,190,12730,31,1393,17,1375
8677,192,12845,16,995,31,967
8677,201,13496,25,1401,23,1373
8677,208,13982,45,897,12,904
8677,215,14455,21,1666,28,1645
8677,222,14964,28,1505,20,1471
8677,223,15036,26,1424,22,1397
8677,227,15350,31,1090,16,1058
8677,232,15661,32,1442,16,1405
8677,234,15797,22,1232,26,1213
8677,234,15801,22,1614,25,1594
8677,236,15953,26,1000,23,977
8677,237,16018,27,1626,21,1588
8677,241,16287,20,1330,28,1314
8678,8,974,21,1520,27,1498
8678,17,1667,35,1139,13,1112
8678,18,1725,16,1656,32,1635
8678,18,1735,31,1284,18,1262
8678,21,1925,30,1060,21,1049
8678,25,2094,35,1391,13,1358
8678,31,2347,31,942,16,918
8678,41,2755,26,1224,23,1202
8678,42,2795,25,1421,23,1397
8678,57,3427,16,1248,31,1213
8678,60,3562,34,1390,13,1367
8678,60,3567,26,1324,25,1310
8678,62,3630,29,1227,19,1194
8678,62,3643,25,978,23,956
8678,64,3725,29,1086,28,1081
8678,65,3771,24,1217,23,1189
8678,68,3921,27,1210,21,1183
8678,71,4050,25,970,23,944
8678,76,4266,33,1213,15,1195
8678,76,4272,25,1390,23,1352
8678,92,4927,33,1486,16,1460
8678,92,4940,36,1754,12,1735
8678,106,5573,35,1546,13,1515
8678,108,5652,25,990,22,950
8678,108,5657,33,1193,14,1156
8678,110,5744,29,1447,20,1423
8678,114,5860,23,954,25,935
8678,119,6055,16,1113,32,1097
8678,126,6365,25,1174,23,1141
8678,132,6596,30,1131,18,1108
8678,134,6705,28,1245,20,1204
8678,136,6784,23,1262,24,1233
8678,141,7025,23,1645,24,1612
8678,158,7745,32,917,29,948
8678,165,8091,21,1397,27,1377
8678,167,8190,24,1056,25,1044
8678,168,8219,30,1125,18,1090
8678,170,8313,18,1247,30,1229
8678,183,8893,21,1267,26,1235
8678,184,8933,33,1357,14,1331
8678,184,8935,27,1853,21,1828
8678,191,9260,18,1721,30,1692
8678,210,10057,25,826,23,803
8678,212,10130,18,1707,30,1681
8678,217,10367,15,1281,32,1238
8678,230,10967,21,1073,26,1046
8678,233,11069,32,867,16,840
8678,238,11333,21,930,25,902
8678,244,11603,23,1106,24,1076
8678,246,11695,30,1329,18,1313
8678,247,11727,23,1161,24,1135
8678,252,11958,28,1369,21,1346
8678,252,11964,48,973,17,994
8678,270,12861,139,935,28,1124
8678,290,13860,25,995,23,969
8678,292,13943,25,1272,23,1237
8678,294,14076,34,1092,13,1069
8678,301,14418,27,1063,21,1045
8678,302,14457,42,857,23,878
8678,308,14753,20,1447,28,1420
8678,312,14941,29,1150,19,1132
8678,314,15038,29,1585,18,1554
8678,315,15073,21,1287,26,1260
8678,315,15092,30,1499,18,1468
8678,321,15404,30,1041,26,1039
8678,322,15443,22,1169,26,1143
8678,335,16002,25,1118,23,1103
8678,338,16132,28,894,20,863
8678,339,16197,28,974,20,958
8678,345,16474,31,1281,16,1240
8678,346,16497,33,1029,14,996
8678,352,16779,20,1058,28,1039
8678,365,17382,28,1030,21,999
8678,373,17798,29,1517,19,1490
8678,375,17875,34,1075,13,1050
8678,375,17896,24,1221,25,1209
8678,385,18564,19,999,30,982
8678,387,18718,33,1232,15,1201
8678,397,19486,30,961,17,922
8678,404,20022,22,1505,28,1494
8678,411,20560,16,1209,32,1189
8678,414,20769,25,900,23,869
8678,424,21592,34,1511,15,1484
8678,439,22750,18,1231,30,1203
8679,2,98,23,1507,24,1474
8679,7,525,16,1412,31,1371
8679,15,1155,21,1155,26,1132
8679,16,1244,40,1059,20,1085
8679,19,1487,21,1038,26,1004
8679,20,1562,27,1207,21,1192
8679,27,2114,34,1098,13,1070
8679,30,2311,29,1532,20,1508
8679,31,2391,31,1145,18,1125
8679,31,2399,31,1732,18,1710
8679,34,2618,27,1100,20,1070
8679,38,3027,20,1494,26,1450
8679,38,3057,30,1410,18,1386
8679,41,3328,30,1006,31,1013
8679,45,3785,31,1140,17,1122
8679,47,3971,21,1266,27,1243
8679,52,4510,34,1363,13,1339
8679,53,4640,21,1598,26,1564
8679,58,5112,39,925,13,917
8679,62,5410,16,1173,31,1147
8679,63,5459,30,1339,18,1316
8679,65,5620,33,1064,15,1046
8679,69,5993,27,1220,21,1179
8679,71,6127,31,1156,16,1116
8679,74,6326,25,1255,23,1236
8679,77,6614,21,1100,26,1069
8679,78,6673,23,1408,25,1393
8679,79,6777,35,989,12,962
8679,94,7900,35,1207,13,1185
8679,99,8117,26,1181,23,1157
8679,99,8145,21,1155,28,1140
8679,99,8175,21,1276,61,1224
8679,100,8256,27,1416,21,1384
8679,104,8455,32,1282,15,1253
8679,105,8553,31,1257,18,1227
8679,107,8650,25,1354,23,1335
8679,109,8800,41,1019,17,1019
8679,109,8819,31,1711,18,1681
8679,118,9424,23,1281,24,1247
8679,124,9937,23,1246,24,1216
8679,125,9996,18,1187,30,1151
8679,128,10239,28,1232,19,1189
8679,132,10568,21,1358,28,1337
8679,134,10737,17,1378,31,1350
8679,138,11016,34,1217,13,1190
8679,142,11403,27,900,20,864
8679,142,11467,20,1146,28,1125
8679,143,11496,25,1618,23,1585
8679,143,11515,23,1321,25,1298
8679,143,11531,26,1433,23,1408
8679,150,12042,26,978,22,951
8679,157,12666,27,1069,23,1054
8679,158,12706,17,1437,32,1412
8679,160,12817,31,1484,17,1458
8679,160,12834,35,1384,13,1364
8679,165,13123,24,1628,25,1605
8679,168,13372,20,1035,28,1017
8679,172,13748,27,1030,23,1012
8679,176,14139,29,1038,19,1004
8679,177,14174,31,999,17,980
8679,178,14299,25,1457,23,1424
8679,178,14306,32,945,16,913
8679,180,14476,35,944,12,921
8679,186,15023,36,1234,13,1213
8679,187,15078,21,1043,31,1035
8679,189,15315,44,902,22,926
8679,193,15701,17,1376,30,1342
8679,197,16018,27,867,28,871
8679,198,16078,43,940,15,952
8679,199,16174,18,1204,30,1188
8679,202,16442,26,1570,22,1539
8679,215,17624,16,1529,32,1501
8679,222,18186,31,1029,29,1043
8679,222,18188,20,1017,26,980
8679,226,18630,24,985,25,975
8679,227,18773,24,1532,25,1506
8679,233,19173,26,1337,21,1309
8679,235,19307,18,1505,30,1476
8679,239,19805,20,1753,28,1735
8679,239,19806,29,1033,20,1020
8679,240,19876,15,1337,31,1295
8679,241,19932,29,1620,18,1593
8679,242,20020,33,1028,16,1005
8679,244,20161,30,1142,24,1147
8679,245,20231,27,1008,21,985
8679,245,20248,16,1434,32,1416
8679,248,20528,23,1087,25,1067
8679,254,21051,33,1565,13,1520
8679,255,21162,40,1095,14,1094
8679,257,21309,26,1009,23,987
8679,261,21823,31,884,30,915
8679,263,22030,32,1170,16,1144
8679,264,22122,33,1250,15,1235
8679,274,23110,20,1095,28,1071
8679,292,24539,29,1414,20,1386
8679,293,24623,35,1014,13,994
8679,293,24634,24,1616,25,1594
8679,293,24638,35,1159,12,1133
8679,298,25242,23,1632,25,1613
8679,299,25347,32,1139,16,1110
8679,299,25351,37,1686,13,1666
8679,310,26497,20,1108,28,1087
8679,313,26938,20,1269,28,1248
8679,316,27311,25,977,23,959
8679,324,28399,20,1285,28,1266
8679,328,28911,19,1545,28,1522
8679,334,29671,79,893,14,979
8679,334,29724,21,1007,27,984
8679,334,29734,16,976,31,934
8679,335,29810,28,1091,20,1075
8679,335,29834,42,829,24,866
8679,339,30339,34,1199,13,1162
8679,340,30404,28,1163,20,1148
8679,350,31710,22,1360,26,1343
8679,352,31977,25,1423,23,1408
8679,354,32177,130,600,13,786
8679,357,32564,27,1233,21,1200
8679,360,32962,35,1682,13,1662
8679,361,33018,42,1179,25,1241
8679,361,33047,34,1053,15,1033
8679,364,33397,30,1423,18,1401
8679,368,33899,21,996,27,981
8679,368,33937,34,1248,13,1218
8679,369,34056,19,1010,31,987
8679,370,34131,21,1116,26,1091
8679,370,34137,31,1452,17,1427
8679,372,34397,50,818,15,847
8679,377,34968,24,1175,23,1146
8679,381,35450,31,1282,18,1261
8679,386,36073,33,1299,15,1277
8679,386,36109,30,1349,18,1331
8679,389,36443,32,1104,25,1109
8679,391,36706,34,1216,13,1187
8679,394,37056,33,1089,15,1061
8679,394,37076,21,1582,26,1553
8679,403,38176,30,1013,18,988
8679,404,38303,24,1011,24,991
8679,408,38834,34,1103,13,1071
8679,413,39381,20,1207,28,1183
8679,413,39382,27,876,20,848
8679,413,39419,23,1682,24,1637
8679,416,39759,33,862,15,843
8679,420,40241,31,1447,18,1422
8679,420,40276,99,1507,17,1003
8679,445,43454,34,1502,14,1474
8679,449,43965,33,1104,14,1062
8679,450,44030,26,1325,22,1297
8679,451,44210,15,1090,33,1064
8679,454,44531,24,1340,25,1329
8679,456,44740,45,1141,29,1175
8679,456,44753,27,1020,25,1009
8679,456,44808,30,1245,19,1221
8679,460,45256,33,1023,15,997
8679,460,45282,28,1329,21,1306
8679,471,46551,30,968,18,941
8679,472,46616,23,1107,24,1081
8679,476,47128,45,920,18,969
8679,477,47325,22,1487,26,1458
8679,478,47398,33,1098,15,1070
8680,2,172,23,1185,24,1155
8680,4,410,31,982,16,957
8680,8,959,25,984,21,939
8680,10,1276,31,1314,17,1281
8680,11,1349,32,1546,15,1527
8680,13,1675,33,1291,15,1259
8680,20,2525,20,1185,27,1158
8680,23,2943,33,1228,15,1213
8680,28,3621,26,1001,23,978
8680,29,3728,28,1516,21,1491
8680,34,4306,65,251,15,1036
8681,2,495,27,1115,25,1103
8681,2,497,35,1475,13,1443
8681,3,634,35,1615,12,1600
8681,3,683,23,1599,25,1582
8681,8,1172,80,1377,64,1349
8681,12,1687,17,1385,31,1356
8681,21,2933,27,1150,21,1115
8681,21,2965,16,1249,32,1237
8681,22,3022,20,1242,27,1203
8681,22,3074,33,1652,14,1618
8681,23,3158,30,948,17,922
8681,25,3448,29,1314,20,1294
8681,26,3553,18,1466,30,1440
8681,41,5072,22,1458,25,1434
8681,42,5196,30,946,18,929
8681,44,5420,209,545,165,515
8681,49,5984,20,1088,26,1048
8681,49,6021,32,1425,15,1382
8681,64,7020,28,1077,20,1063
8681,75,7951,21,1049,27,1034
8681,77,8149,18,1248,30,1225
8681,80,8417,125,3071,23,1654
8681,83,8650,25,1249,23,1218
8681,113,10557,18,1679,31,1649
8681,118,10896,18,1308,31,1282
8681,119,10992,31,1329,18,1293
8681,124,11393,23,1410,26,1387
8681,124,11403,31,1297,18,1276
8681,125,11459,24,1024,24,1010
8681,127,11585,32,909,25,927
8681,128,11661,23,1551,24,1521
8681,128,11699,27,1349,21,1315
8681,132,11914,33,1294,15,1274
8681,133,11986,25,1304,23,1285
8681,136,12188,25,1395,22,1354
8681,138,12357,20,1608,28,1589
8681,144,12804,23,1100,24,1075
8681,144,12820,34,1005,14,980
8681,145,12906,33,1204,15,1181
8681,147,13034,22,1399,25,1374
8681,147,13043,24,991,24,976
8681,148,13147,30,1577,18,1559
8681,151,13340,29,1090,18,1063
8681,152,13447,16,1524,32,1484
8681,155,13677,27,1174,21,1149
8681,157,13865,21,971,27,954
8681,157,13880,35,964,13,949
8681,157,13888,18,909,30,890
8681,161,14195,27,1146,21,1116
8681,166,14493,27,1473,21,1451
8681,166,14496,25,1285,25,1267
8681,169,14697,32,1245,17,1230
8681,170,14724,31,1159,16,1130
8681,171,14799,18,1344,30,1328
8681,173,14918,26,968,22,941
8681,176,15083,33,1377,14,1343
8681,179,15283,29,1071,19,1053
8681,186,15807,24,1166,23,1137
8681,188,15933,27,1048,22,1034
8681,188,15938,23,1083,24,1037
8681,191,16153,19,1243,29,1226
8681,193,16300,23,1527,25,1500
8681,201,16752,30,1116,17,1087
8681,206,17060,25,1239,23,1222
8681,209,17292,19,1212,29,1191
8681,213,17641,20,1357,28,1327
8681,214,17693,22,1151,24,1116
8681,217,17933,32,1240,15,1219
8681,217,17939,29,1023,19,1004
8681,219,18155,27,1149,21,1120
8681,220,18204,26,1467,22,1442
8681,220,18208,32,1577,15,1552
8681,224,18530,23,1623,25,1610
8681,227,18789,32,1326,15,1305
8681,228,18843,26,1398,24,1389
8681,230,19023,30,1213,18,1194
8681,231,19119,21,1197,27,1180
8681,233,19247,23,931,23,892
8681,235,19407,26,1006,23,978
8681,235,19465,21,1146,26,1107
8681,238,19657,45,906,26,957
8681,239,19747,31,1264,18,1238
8681,241,19888,35,1722,13,1699
8681,241,19922,24,1191,23,1170
8681,242,20008,31,1222,17,1208
8681,245,20216,42,886,13,900
8681,246,20336,27,1416,21,1391
8681,249,20574,31,1330,17,1306
8681,250,20616,45,1028,19,1052
8681,253,20905,22,1134,25,1111
8681,265,21933,21,1213,26,1175
8681,267,22041,29,1128,19,1100
8681,268,22125,28,1118,20,1085
8681,272,22468,28,1167,20,1149
8681,272,22490,29,1471,19,1439
8681,275,22703,96,789,21,934
8681,275,22704,20,1243,28,1226
8681,281,23245,24,1285,24,1262
8681,283,23396,25,1342,23,1323
8681,283,23408,18,1248,29,1221
8681,290,23976,27,977,26,983
8681,292,24156,23,1382,25,1364
8681,293,24194,22,1144,25,1123
8681,293,24204,27,1320,21,1282
8681,294,24259,24,1136,25,1122
8681,297,24524,24,1339,23,1311
8681,297,24533,22,1062,25,1036
8681,300,24814,30,1025,18,1008
8681,302,24946,25,1304,24,1291
8681,303,25032,20,1281,28,1266
8681,303,25034,34,1216,13,1192
8681,304,25126,15,1422,33,1403
8681,305,25168,24,1269,23,1239
8681,306,25290,26,1405,21,1378
8681,306,25291,22,1365,25,1325
8681,307,25383,24,997,23,966
8681,310,25605,27,1047,21,1016
8681,312,25815,31,1484,17,1465
8681,313,25913,31,794,27,841
8681,315,26045,31,1313,17,1296
8681,315,26065,22,1439,25,1416
8681,317,26193,28,1124,21,1100
8681,320,26477,25,1241,23,1214
8681,321,26546,28,934,20,913
8681,330,26922,31,1128,16,1093
8681,330,26970,18,1258,30,1237
8681,334,27262,19,1129,27,1094
8681,334,27271,26,1146,23,1134
8681,339,27626,30,1287,18,1267
8681,340,27756,25,1202,25,1195
8681,340,27760,25,1389,23,1359
8681,340,27776,23,1178,28,1176
8681,341,27819,22,1098,26,1072
8681,343,27996,24,1402,26,1387
8681,344,28109,29,1421,20,1396
8681,352,28751,31,1343,16,1312
8681,353,28843,27,1136,21,1115
8681,357,29104,30,1056,68,989
8681,357,29155,30,1020,18,1001
8681,360,29369,172,1055,19,1335
8681,360,29399,27,911,21,881
8681,361,29465,33,1186,15,1160
8681,364,29762,19,1054,30,1035
8681,364,29806,23,1194,25,1172
8681,366,29987,30,1001,17,958
8681,369,30188,33,1197,15,1165
8681,370,30313,18,1194,30,1179
8681,373,30502,20,1553,28,1536
8681,373,30524,26,1218,22,1201
8681,376,30760,21,1345,27,1326
8681,381,31167,26,1141,21,1106
8681,383,31336,24,1153,23,1124
8681,388,31745,30,1130,17,1097
8681,389,31800,117,614,30,941
8681,393,32127,27,1226,21,1204
8681,397,32427,28,1227,20,1196
8681,398,32535,45,976,25,1016
8681,401,32720,21,1214,27,1198
8681,402,32841,32,1138,15,1107
8681,405,33018,16,1215,32,1198
8681,407,33210,21,1189,26,1153
8681,408,33294,26,1026,23,1000
8681,408,33300,26,1081,22,1058
8681,408,33307,30,1033,18,1002
8681,408,33309,29,1086,19,1068
8681,409,33390,20,1663,28,1640
8681,411,33511,26,1140,23,1117
8681,411,33535,25,1475,23,1429
8681,413,33671,30,1583,18,1565
8681,413,33699,22,953,31,949
8681,413,33708,28,1406,20,1374
8681,414,33753,28,1067,23,1059
8681,421,34333,28,1289,20,1260
8681,422,34389,28,1418,21,1389
8681,423,34500,22,1070,25,1049
8681,424,34561,22,1276,26,1257
8681,426,34692,26,1145,22,1123
8681,432,35209,30,1330,18,1303
8682,1,15,95,1472,18,1466
8682,4,283,25,1258,23,1241
8682,7,462,19,1156,30,1143
8682,7,499,30,1012,18,978
8682,14,1104,29,927,25,921
8682,15,1156,27,1021,21,997
8682,20,1605,17,1506,31,1471
8682,20,1615,34,1138,25,1149
8682,21,1681,18,1087,31,1064
8682,24,1928,45,996,14,1013
8682,25,2040,29,1304,19,1280
8682,25,2069,19,1052,30,1032
8682,42,3338,29,1411,21,1388
8682,52,4074,32,1231,15,1204
8682,55,4249,34,968,28,974
8682,56,4326,24,1062,26,1042
8682,57,4357,54,950,19,991
8682,80,5801,25,1261,22,1215
8682,81,5909,36,1173,12,1155
8682,82,5972,32,1111,16,1081
8682,82,5991,36,1160,12,1142
8682,84,6123,19,1347,29,1321
8682,86,6282,234,223,192,143
8682,87,6392,23,1499,24,1467
8682,92,6779,19,1440,30,1411
8682,93,6877,22,1553,26,1522
8682,100,7462,30,1347,18,1315
8682,101,7575,30,1679,18,1657
8682,103,7761,21,1343,27,1328
8682,104,7871,26,1222,21,1194
8682,105,7973,35,896,20,906
8682,112,8561,20,1514,28,1489
8682,115,8806,26,1004,23,976
8682,117,8947,15,1351,32,1315
8682,118,9017,21,1085,26,1062
8682,119,9104,22,1179,27,1168
8682,121,9241,26,1461,22,1433
8682,121,9296,23,1171,24,1148
8682,122,9378,28,1441,20,1419
8682,123,9434,28,783,32,820
8682,124,9546,72,904,55,824
8682,125,9615,26,1056,24,1043
8682,126,9671,32,998,16,983
8682,128,9884,33,1685,14,1651
8682,131,10077,13,1075,34,1038
8682,132,10185,15,1105,33,1085
8682,133,10261,32,1474,18,1456
8682,138,10674,30,1583,18,1565
8682,139,10760,18,1671,30,1650
8682,139,10781,29,1088,19,1058
8682,141,10938,34,909,13,881
8682,145,11266,21,1129,26,1099
8682,146,11307,16,1243,33,1220
8682,147,11378,34,1490,15,1470
8682,148,11443,31,1229,18,1204
8682,151,11781,26,1442,22,1413
8682,153,11942,31,1218,18,1194
8682,154,12033,29,1585,18,1563
8682,154,12067,33,1134,16,1110
8682,159,12541,29,1096,20,1083
8682,161,12686,25,1317,23,1282
8682,162,12781,29,1471,20,1443
8682,162,12818,18,1277,29,1246
8682,164,12971,20,1130,26,1093
8682,164,12981,29,1098,20,1083
8682,165,13089,18,1106,30,1089
8682,168,13355,28,1529,20,1497
8682,173,13792,18,1146,30,1124
8682,173,13822,28,1233,20,1200
8682,176,14041,28,1409,20,1389
8682,178,14215,24,1486,24,1451
8682,179,14278,32,956,16,932
8682,180,14378,33,997,14,970
8682,180,14392,23,1538,25,1519
8682,181,14469,28,1057,21,1031
8682,182,14541,28,1395,19,1360
8682,183,14656,22,1188,24,1159
8682,199,15891,23,1186,24,1155
8682,200,15949,15,1406,32,1369
8682,200,15985,20,1635,28,1618
8682,203,16196,28,908,20,892
8682,204,16269,21,1317,27,1297
8682,205,16390,36,996,12,980
8682,215,17170,21,1049,27,1035
8682,216,17262,22,1337,26,1319
8682,217,17343,30,1004,18,984
8682,220,17600,21,1216,28,1196
8682,223,17839,32,1046,17,1034
8682,225,17975,21,1038,28,1016
8682,229,18741,31,1656,18,1634
8682,235,19207,23,1328,26,1304
8682,235,19245,148,2666,20,1355
8682,238,19451,31,1080,18,1065
8682,239,19541,25,1241,23,1214
8682,239,19560,23,1013,24,986
8682,239,19561,32,1011,17,989
8682,240,19657,32,1201,15,1172
8682,241,19710,27,1040,25,1029
8682,249,20333,26,1602,22,1571
8682,254,20753,20,1180,26,1149
8682,255,20850,31,1167,17,1141
8682,258,21068,27,1475,21,1439
8682,262,21395,28,1289,25,1284
8682,262,21431,23,1303,25,1275
8682,268,21823,22,1409,25,1387
8682,271,22071,29,1241,19,1208
8682,275,22263,35,1067,14,1057
8682,275,22315,18,1240,31,1217
8682,277,22427,30,929,17,904
8682,277,22445,23,1129,25,1105
8682,277,22454,22,1092,25,1055
8682,280,22696,27,1427,20,1397
8682,280,22697,19,960,28,942
8682,281,22782,31,1051,17,1028
8682,284,23043,20,1022,28,1004
8682,286,23167,35,1485,13,1459
8682,287,23254,20,1194,28,1164
8682,294,23838,33,983,15,968
8682,295,23888,25,1237,23,1205
8682,296,24033,24,1270,25,1255
8682,297,24130,35,1457,13,1439
8682,302,24492,32,985,15,949
8682,304,24713,26,1174,23,1161
8682,309,25149,16,991,31,958
8682,309,25160,26,1252,22,1228
8682,314,25558,33,1069,15,1049
8682,317,25809,31,1004,16,977
8682,324,26413,16,1311,32,1293
8682,329,26798,18,1395,29,1369
8682,330,26902,24,1228,25,1216
8682,331,26969,35,944,12,922
8682,334,27323,33,1012,16,987
8682,334,27365,20,889,26,866
8682,336,27547,35,892,25,904
8682,339,27884,32,937,16,904
8682,347,28598,33,1268,14,1239
8682,348,28716,31,1265,16,1234
8682,348,28733,23,1349,23,1307
8682,351,29060,22,1464,25,1443
8682,352,29142,32,1367,15,1341
8682,362,30055,28,1268,19,1220
8682,365,30362,32,1161,16,1130
8682,365,30364,23,1201,24,1170
8682,366,30508,28,1018,23,1009
8682,373,31257,32,941,16,908
8682,373,31267,28,1084,20,1065
8682,376,31614,35,1232,12,1207
8682,376,31616,29,884,18,852
8682,377,31692,25,1369,23,1341
8682,381,32172,22,1033,27,1023
8682,397,34026,35,1290,13,1268
8682,400,34360,28,1041,21,1016
8682,409,35394,24,1317,25,1294
8682,411,35569,22,1066,25,1049
8682,415,36015,28,1574,20,1544
8682,415,36023,28,958,20,945
8682,422,36748,23,1352,25,1327
8682,424,36949,30,1032,18,1007
8682,424,36957,44,1121,24,1091
8682,427,37305,27,1047,21,1025
8682,428,37436,21,1059,26,1033
8682,428,37458,33,1524,16,1499
8682,433,38003,28,1172,20,1145
8682,435,38221,33,1216,15,1181
8682,437,38447,28,970,30,980
8682,438,38553,34,1516,13,1491
8682,441,38865,31,1344,17,1321
8682,441,38897,33,972,15,955
8682,442,39036,23,1734,25,1711
8682,445,39348,26,1414,21,1376
8682,448,39704,31,1244,16,1210
8682,461,41121,20,932,26,902
8682,463,41376,32,1043,16,1023
8682,466,41686,28,1358,21,1333
8682,468,41895,17,997,31,967
8682,473,42454,32,905,16,874
8682,478,42993,33,981,15,954
8682,478,42995,16,1182,32,1165
8684,5,975,18,1137,31,1114
8684,8,1272,22,1056,26,1035
8684,8,1288,30,1166,17,1138
8684,8,1289,19,1302,28,1280
8684,9,1418,48,1328,21,1349
8684,10,1561,26,1037,46,850
8684,20,2699,20,1105,28,1083
8684,23,3028,26,1110,23,1090
8684,25,3265,27,1109,23,1095
8684,28,3581,21,1463,27,1446
8684,33,4103,39,950,25,989
8684,35,4361,32,1288,15,1272
8684,37,4564,29,1504,18,1477
8684,39,4782,21,1074,27,1058
8684,43,5272,33,1383,15,1355
8684,44,5341,21,1521,28,1507
8684,46,5579,19,1042,30,1024
8684,54,6487,23,1398,25,1378
8684,56,6752,35,1267,13,1241
8684,56,6760,21,1414,26,1379
8684,61,7268,34,871,26,912
8684,61,7270,16,1422,32,1401
8684,61,7301,28,1015,19,981
8684,62,7366,18,1218,30,1189
8684,70,8386,30,1258,18,1240
8684,72,8577,32,1439,15,1408
8684,76,8999,35,1092,13,1062
8684,76,9043,22,975,27,967
8684,77,9128,24,931,27,927
8684,78,9234,25,1622,23,1586
8684,79,9376,34,1365,13,1335
8684,81,9602,28,999,19,971
8684,93,10949,23,1469,26,1447
8684,94,11078,24,1049,25,1035
8684,96,11318,24,1303,25,1281
8684,99,11619,20,879,27,862
8684,121,14019,25,1084,23,1065
8684,122,14122,34,1070,31,1093
8684,122,14137,31,997,16,975
8684,123,14230,24,1125,24,1101
8684,124,14299,30,1482,18,1453
8684,124,14311,19,983,30,963
8684,130,14902,28,1371,20,1341
8684,130,14923,31,1496,18,1472
8684,139,15825,21,1195,26,1175
8684,140,15926,20,1183,27,1153
